date,sleep_total_min,sleep_deep_min,sleep_light_min,sleep_rem_min,sleep_awake_min,sleep_score,sleep_quality_score,sleep_recovery_score,resp_avg,sleep_stress_avg,restless_moments,hrv_overnight_ms,hrv_status,hrv_weekly_avg,overnight_hr,rhr,spo2_status,vo2max_running,vo2max_fitnessage,bio_age,bmi,acute_load,chronic_load,acwr,acwr_status,training_status,fitness_trend,readiness_score,readiness_level,recovery_time_hr,pred_5k_s,pred_10k_s,pred_half_s,pred_marathon_s
2025-07-26,384.0,62.0,264.0,58.0,17.0,72.0,75.0,66.0,13.0,21.9,38.0,,,44.0,,,,,,,,406.0,653.0,0.6,LOW,PEAKING,INCREASING,78.0,HIGH,1.0,1756.0,3675.0,7969.0,17983.0
2025-07-27,287.0,63.0,214.0,10.0,8.0,52.0,71.0,66.0,15.0,22.0,30.0,,,44.0,,60.0,,42.0,51.4,18.8,20.7,971.0,760.0,1.2,OPTIMAL,PRODUCTIVE,INCREASING,7.0,POOR,5122.0,1740.0,3657.0,7969.0,17806.0
2025-07-28,523.0,123.0,290.0,110.0,6.0,86.0,85.0,69.0,13.0,20.3,43.0,,,47.0,,,,,,,,820.0,744.0,1.1,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,3737.0,1740.0,3657.0,7969.0,17807.0
2025-07-29,424.0,73.0,309.0,42.0,28.0,72.0,72.0,70.0,14.0,20.2,38.0,,,46.0,,60.0,,42.0,51.4,18.8,20.7,1083.0,803.0,1.3,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,4320.0,1727.0,3645.0,7969.0,17717.0
2025-07-30,443.0,40.0,350.0,53.0,50.0,66.0,60.0,50.0,15.0,29.2,40.0,,,43.0,,60.0,,,51.4,18.8,20.7,891.0,790.0,1.1,OPTIMAL,PRODUCTIVE,INCREASING,25.0,LOW,3045.0,1727.0,3645.0,7969.0,17717.0
2025-07-31,554.0,81.0,383.0,90.0,17.0,83.0,77.0,77.0,13.0,16.6,48.0,,,42.0,,60.0,,,51.4,18.8,20.7,771.0,766.0,1.0,OPTIMAL,PRODUCTIVE,INCREASING,51.0,MODERATE,2137.0,1727.0,3645.0,7969.0,17717.0
2025-08-01,196.0,72.0,109.0,15.0,0.0,42.0,81.0,74.0,14.0,18.0,15.0,,,42.0,,59.0,,,51.5,18.7,20.7,651.0,742.0,0.8,OPTIMAL,PRODUCTIVE,INCREASING,35.0,LOW,1433.0,1726.0,3644.0,7969.0,17716.0
2025-08-02,380.0,52.0,271.0,57.0,23.0,64.0,67.0,45.0,15.0,31.3,30.0,,,40.0,,59.0,,43.0,51.5,18.7,20.7,814.0,769.0,1.0,OPTIMAL,PRODUCTIVE,INCREASING,25.0,LOW,1593.0,1716.0,3633.0,7969.0,17630.0
2025-08-03,276.0,71.0,180.0,25.0,0.0,56.0,81.0,70.0,15.0,20.1,22.0,,,41.0,,59.0,,43.0,52.4,18.0,20.7,1291.0,860.0,1.5,HIGH,PRODUCTIVE,INCREASING,1.0,POOR,4320.0,1705.0,3614.0,7969.0,17533.0
2025-08-04,429.0,49.0,315.0,65.0,14.0,67.0,67.0,46.0,16.0,30.6,38.0,,,38.0,,59.0,,,52.4,18.0,20.7,1091.0,845.0,1.2,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,2947.0,1704.0,3613.0,7969.0,17531.0
2025-08-05,425.0,52.0,299.0,74.0,19.0,75.0,74.0,73.0,15.0,18.4,51.0,,,37.0,,,,,,,,890.0,829.0,1.0,OPTIMAL,PRODUCTIVE,INCREASING,50.0,MODERATE,521.0,1703.0,3612.0,7969.0,17529.0
2025-08-06,443.0,74.0,315.0,54.0,9.0,72.0,71.0,55.0,14.88,27.1,49.0,,,38.0,,59.0,,43.0,52.4,18.0,20.7,856.0,843.0,1.0,OPTIMAL,PRODUCTIVE,INCREASING,50.0,MODERATE,1365.0,1711.0,3627.0,7969.0,17560.0
2025-08-07,449.0,57.0,288.0,104.0,0.0,79.0,81.0,63.0,16.22,23.6,41.0,,,36.0,,59.0,,,52.4,18.0,20.7,707.0,820.0,0.8,OPTIMAL,PRODUCTIVE,INCREASING,65.0,MODERATE,118.0,1710.0,3627.0,7969.0,17558.0
2025-08-08,488.0,62.0,311.0,115.0,1.0,88.0,86.0,75.0,14.52,17.6,43.0,,,35.0,,59.0,,,52.4,18.0,20.7,559.0,797.0,0.7,LOW,PRODUCTIVE,INCREASING,75.0,HIGH,1.0,1710.0,3626.0,7969.0,17556.0
2025-08-09,277.0,61.0,207.0,9.0,0.0,51.0,73.0,66.0,15.15,22.1,26.0,,,36.0,,59.0,,43.0,52.4,18.0,20.7,829.0,834.0,0.9,OPTIMAL,PRODUCTIVE,INCREASING,2.0,POOR,4346.0,1710.0,3626.0,7969.0,17540.0
2025-08-10,120.0,57.0,63.0,0.0,51.0,15.0,37.0,0.0,17.47,53.7,7.0,,,36.0,,59.0,,43.0,52.4,18.0,20.7,1176.0,895.0,1.3,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,4880.0,1693.0,3594.0,7969.0,17457.0
2025-08-11,362.0,87.0,231.0,44.0,0.0,72.0,85.0,75.0,15.13,17.4,27.0,,,38.0,,,,,,,,982.0,874.0,1.1,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,4195.0,1693.0,3593.0,7970.0,17457.0
2025-08-12,190.0,48.0,142.0,0.0,288.0,32.0,52.0,62.0,15.51,23.9,15.0,,,38.0,,,,,,,,787.0,853.0,0.9,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,3481.0,1689.0,3585.0,7970.0,17452.0
2025-08-13,677.0,68.0,474.0,135.0,40.0,79.0,73.0,81.0,14.83,14.9,56.0,,,39.0,,59.0,,,52.4,18.0,20.7,621.0,828.0,0.7,LOW,PRODUCTIVE,INCREASING,35.0,LOW,2036.0,1688.0,3584.0,7971.0,17452.0
2025-08-14,439.0,65.0,316.0,58.0,31.0,64.0,63.0,41.0,17.62,32.7,54.0,,,39.0,,59.0,,,52.4,18.0,20.7,517.0,791.0,0.6,LOW,PEAKING,INCREASING,50.0,MODERATE,341.0,1684.0,3576.0,7971.0,17447.0
2025-08-15,371.0,62.0,248.0,61.0,1.0,67.0,75.0,52.0,16.49,28.5,38.0,,,37.0,,59.0,,43.0,52.4,18.0,20.7,916.0,844.0,1.0,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,4392.0,1683.0,3575.0,7972.0,17444.0
2025-08-16,541.0,74.0,388.0,79.0,5.0,79.0,77.0,63.0,16.85,23.5,39.0,,,36.0,,,,,,,,762.0,816.0,0.9,OPTIMAL,PRODUCTIVE,INCREASING,26.0,LOW,2408.0,1682.0,3573.0,7972.0,17443.0
2025-08-17,447.0,65.0,325.0,57.0,0.0,80.0,80.0,73.0,15.55,18.4,44.0,,,37.0,,,,,,,,625.0,784.0,0.7,LOW,PRODUCTIVE,INCREASING,50.0,MODERATE,1170.0,1678.0,3566.0,7972.0,17439.0
2025-08-18,433.0,28.0,339.0,66.0,6.0,74.0,75.0,64.0,14.18,23.1,35.0,,,36.0,,59.0,,,52.4,18.0,20.7,488.0,760.0,0.6,LOW,PEAKING,INCREASING,69.0,MODERATE,1.0,1678.0,3564.0,7973.0,17439.0
2025-08-19,410.0,84.0,247.0,79.0,1.0,79.0,86.0,74.0,16.15,18.1,42.0,,,36.0,,59.0,,,52.4,18.0,20.7,350.0,737.0,0.4,LOW,RECOVERY,INCREASING,75.0,HIGH,1.0,1674.0,3557.0,7973.0,17435.0
2025-08-20,502.0,68.0,297.0,137.0,0.0,88.0,86.0,75.0,15.46,17.3,49.0,,,36.0,,60.0,,43.0,52.3,18.0,20.7,547.0,759.0,0.7,LOW,RECOVERY,INCREASING,40.0,LOW,2609.0,1676.0,3559.0,7973.0,17431.0
2025-08-21,459.0,50.0,373.0,36.0,34.0,68.0,63.0,64.0,16.62,23.0,38.0,,,37.0,,,,,,,,468.0,722.0,0.6,LOW,RECOVERY,NO_CHANGE,50.0,MODERATE,1218.0,1672.0,3551.0,7973.0,17427.0
2025-08-22,405.0,55.0,319.0,31.0,10.0,71.0,76.0,84.0,14.7,14.1,43.0,,,39.0,,60.0,,,52.3,18.0,20.7,388.0,689.0,0.5,LOW,RECOVERY,NO_CHANGE,68.0,MODERATE,496.0,1671.0,3550.0,7973.0,17427.0
2025-08-23,380.0,58.0,278.0,44.0,3.0,74.0,83.0,85.0,14.22,13.7,41.0,,,41.0,,60.0,,42.0,52.3,18.0,20.7,670.0,720.0,0.9,OPTIMAL,MAINTAINING,NO_CHANGE,12.0,POOR,4531.0,1677.0,3565.0,7975.0,17476.0
2025-08-24,296.0,60.0,213.0,23.0,11.0,57.0,74.0,59.0,16.97,25.5,30.0,,,40.0,,60.0,,43.0,52.3,18.0,20.7,1124.0,792.0,1.4,OPTIMAL,PRODUCTIVE,NO_CHANGE,1.0,POOR,4320.0,1673.0,3556.0,7974.0,17439.0
2025-08-25,578.0,64.0,416.0,98.0,5.0,85.0,82.0,77.0,14.95,16.4,48.0,,,41.0,,,,,,,,950.0,773.0,1.2,OPTIMAL,PRODUCTIVE,NO_CHANGE,25.0,LOW,2292.0,1673.0,3555.0,7975.0,17440.0
2025-08-26,509.0,52.0,373.0,84.0,17.0,82.0,76.0,80.0,15.3,15.1,47.0,,,41.0,,,,,,,,828.0,745.0,1.1,OPTIMAL,MAINTAINING,NO_CHANGE,59.0,MODERATE,1520.0,1672.0,3554.0,7975.0,17440.0
2025-08-27,529.0,89.0,345.0,95.0,19.0,85.0,80.0,77.0,15.57,16.6,41.0,,,41.0,,60.0,,43.0,52.3,18.0,20.7,1051.0,779.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,14.0,POOR,3744.0,1673.0,3552.0,7974.0,17419.0
2025-08-28,342.0,48.0,227.0,67.0,5.0,69.0,79.0,66.0,15.89,21.9,37.0,,,40.0,,,,,,,,893.0,754.0,1.1,OPTIMAL,PRODUCTIVE,NO_CHANGE,26.0,LOW,2717.0,1670.0,3545.0,7974.0,17415.0
2025-08-29,522.0,40.0,388.0,94.0,32.0,76.0,70.0,76.0,15.83,17.1,66.0,,,40.0,,,,,,,,736.0,730.0,1.0,OPTIMAL,MAINTAINING,NO_CHANGE,51.0,MODERATE,1536.0,1670.0,3544.0,7974.0,17416.0
2025-08-30,539.0,80.0,364.0,95.0,43.0,78.0,71.0,75.0,16.49,17.5,51.0,,,38.0,,61.0,,,52.1,18.0,20.7,579.0,705.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,69.0,MODERATE,19.0,1669.0,3544.0,7974.0,17416.0
2025-08-31,237.0,36.0,201.0,0.0,10.0,36.0,52.0,29.0,16.51,37.8,32.0,,,39.0,,61.0,,43.0,52.1,18.0,20.7,913.0,759.0,1.2,OPTIMAL,MAINTAINING,NO_CHANGE,1.0,POOR,4508.0,1674.0,3548.0,7975.0,17409.0
2025-09-01,422.0,58.0,270.0,94.0,6.0,78.0,81.0,71.0,15.22,19.5,39.0,,,38.0,,,,,,,,739.0,740.0,0.9,OPTIMAL,MAINTAINING,NO_CHANGE,1.0,POOR,3061.0,1673.0,3547.0,7975.0,17409.0
2025-09-02,327.0,61.0,212.0,54.0,3.0,66.0,80.0,66.0,16.0,22.2,39.0,,,37.0,,61.0,,43.0,52.1,18.0,20.7,853.0,773.0,1.1,OPTIMAL,MAINTAINING,NO_CHANGE,26.0,LOW,2609.0,1672.0,3538.0,7972.0,17359.0
2025-09-03,260.0,40.0,220.0,0.0,9.0,44.0,57.0,41.0,16.0,33.0,19.0,,,36.0,,,,,,,,686.0,754.0,0.9,OPTIMAL,MAINTAINING,NO_CHANGE,20.0,POOR,1736.0,1671.0,3537.0,7972.0,17359.0
2025-09-04,486.0,62.0,307.0,117.0,2.0,86.0,85.0,70.0,17.41,19.9,39.0,,,37.0,,,,,,,,576.0,724.0,0.7,LOW,MAINTAINING,NO_CHANGE,58.0,MODERATE,680.0,1671.0,3536.0,7972.0,17359.0
2025-09-05,450.0,29.0,303.0,118.0,2.0,84.0,86.0,89.0,15.59,12.8,65.0,,,37.0,,61.0,,,52.1,18.0,20.7,467.0,695.0,0.6,LOW,RECOVERY,NO_CHANGE,74.0,MODERATE,1.0,1671.0,3536.0,7972.0,17359.0
2025-09-06,415.0,48.0,347.0,20.0,84.0,60.0,57.0,64.0,17.54,23.1,47.0,,,36.0,,61.0,,,52.1,18.0,20.7,357.0,665.0,0.5,LOW,RECOVERY,NO_CHANGE,60.0,MODERATE,1.0,1671.0,3535.0,7972.0,17359.0
2025-09-07,531.0,70.0,336.0,125.0,2.0,87.0,84.0,75.0,15.85,17.4,70.0,,,38.0,,61.0,,,52.1,18.0,20.7,282.0,633.0,0.4,LOW,RECOVERY,NO_CHANGE,82.0,HIGH,1.0,1671.0,3535.0,7972.0,17359.0
2025-09-08,272.0,40.0,204.0,28.0,0.0,55.0,76.0,68.0,15.3,20.9,32.0,,,40.0,,61.0,,,52.1,18.0,20.7,207.0,606.0,0.3,LOW,RECOVERY,NO_CHANGE,63.0,MODERATE,73.0,1672.0,3538.0,7973.0,17369.0
2025-09-09,533.0,84.0,342.0,107.0,13.0,87.0,82.0,81.0,14.85,14.9,52.0,,,41.0,,61.0,,,52.1,18.0,20.7,132.0,580.0,0.2,LOW,DETRAINING,NO_CHANGE,90.0,HIGH,1.0,1674.0,3542.0,7974.0,17381.0
2025-09-10,338.0,67.0,245.0,26.0,3.0,63.0,75.0,62.0,16.16,24.2,37.0,,,41.0,,61.0,,43.0,52.1,18.0,20.7,402.0,616.0,0.6,LOW,RECOVERY,NO_CHANGE,17.0,POOR,4680.0,1673.0,3538.0,7972.0,17361.0
2025-09-11,499.0,84.0,314.0,101.0,15.0,71.0,69.0,47.0,16.24,30.2,45.0,,,40.0,,,,,,,,338.0,586.0,0.5,LOW,RECOVERY,NO_CHANGE,25.0,LOW,2911.0,1675.0,3542.0,7973.0,17373.0
2025-09-12,380.0,49.0,268.0,63.0,1.0,76.0,87.0,93.0,13.4,11.6,39.0,,,40.0,,61.0,,,52.1,18.0,20.7,275.0,555.0,0.4,LOW,PEAKING,INCREASING,51.0,MODERATE,1879.0,1677.0,3547.0,7975.0,17386.0
2025-09-13,457.0,63.0,320.0,74.0,31.0,74.0,69.0,60.0,15.87,24.8,43.0,,,40.0,,,,,,,,241.0,520.0,0.4,LOW,PEAKING,INCREASING,70.0,MODERATE,200.0,1680.0,3551.0,7976.0,17399.0
2025-09-14,239.0,43.0,196.0,0.0,12.0,42.0,64.0,63.0,16.89,23.5,26.0,,,38.0,,60.0,,43.0,51.4,18.8,20.7,704.0,578.0,1.2,OPTIMAL,MAINTAINING,NO_CHANGE,1.0,POOR,4591.0,1691.0,3574.0,7984.0,17471.0
2025-09-15,481.0,75.0,294.0,112.0,1.0,85.0,84.0,66.0,15.71,22.0,30.0,,,36.0,,60.0,,,52.3,18.0,20.7,619.0,556.0,1.1,OPTIMAL,MAINTAINING,NO_CHANGE,1.0,POOR,3233.0,1692.0,3577.0,7986.0,17479.0
2025-09-16,458.0,75.0,332.0,51.0,1.0,83.0,83.0,84.0,14.99,14.1,46.0,,,36.0,,,,,,,,535.0,533.0,1.0,OPTIMAL,MAINTAINING,NO_CHANGE,50.0,MODERATE,1292.0,1694.0,3579.0,7987.0,17488.0
2025-09-17,379.0,63.0,278.0,38.0,9.0,74.0,84.0,100.0,13.31,9.9,50.0,,,38.0,,,,,,,,451.0,510.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,62.0,MODERATE,381.0,1692.0,3577.0,7987.0,17495.0
2025-09-18,407.0,71.0,253.0,83.0,13.0,75.0,78.0,65.0,14.19,22.4,39.0,41.0,ONBOARDING,40.0,64.0,60.0,UNKNOWN,,51.4,18.8,20.7,367.0,488.0,0.7,LOW,MAINTAINING,NO_CHANGE,65.0,MODERATE,1.0,1694.0,3579.0,7988.0,17505.0
2025-09-19,135.0,12.0,123.0,0.0,38.0,30.0,71.0,67.0,13.17,21.6,3.0,45.0,ONBOARDING,39.0,69.0,,UNKNOWN,,,,,283.0,465.0,0.6,LOW,RECOVERY,NO_CHANGE,16.0,POOR,433.0,1695.0,3582.0,7990.0,17538.0
2025-09-20,337.0,101.0,191.0,45.0,101.0,60.0,61.0,52.0,15.25,28.2,27.0,33.0,ONBOARDING,40.0,69.0,60.0,UNKNOWN,43.0,51.4,18.8,20.7,341.0,473.0,0.7,LOW,RECOVERY,NO_CHANGE,23.0,POOR,1277.0,1689.0,3572.0,7986.0,17500.0
2025-09-21,367.0,65.0,255.0,47.0,11.0,72.0,80.0,75.0,13.0,17.6,50.0,48.0,ONBOARDING,42.0,65.0,60.0,UNKNOWN,43.0,51.4,18.8,20.7,1535.0,678.0,2.2,VERY_HIGH,OVERREACHING,NO_CHANGE,3.0,POOR,5760.0,1668.0,3509.0,7668.0,16958.0
2025-09-22,316.0,41.0,275.0,0.0,159.0,29.0,18.0,0.0,19.0,60.6,20.0,15.0,ONBOARDING,37.0,81.0,60.0,UNKNOWN,,51.4,18.8,20.7,1346.0,665.0,2.0,VERY_HIGH,OVERREACHING,NO_CHANGE,1.0,POOR,5760.0,1669.0,3508.0,7668.0,16956.0
2025-09-23,290.0,53.0,217.0,20.0,0.0,57.0,77.0,70.0,15.08,20.2,27.0,35.0,ONBOARDING,36.0,72.0,60.0,UNKNOWN,,51.4,18.8,20.7,1156.0,652.0,1.7,HIGH,OVERREACHING,NO_CHANGE,1.0,POOR,4591.0,1669.0,3508.0,7668.0,16955.0
2025-09-24,436.0,68.0,288.0,80.0,0.0,80.0,81.0,70.0,15.74,19.9,39.0,36.0,ONBOARDING,34.0,68.0,61.0,UNKNOWN,,51.2,19.0,20.7,966.0,639.0,1.5,HIGH,PRODUCTIVE,NO_CHANGE,1.0,POOR,2671.0,1666.0,3506.0,7668.0,16952.0
2025-09-25,413.0,61.0,267.0,85.0,13.0,73.0,74.0,59.0,15.92,25.5,42.0,29.0,ONBOARDING,33.0,70.0,61.0,UNKNOWN,,51.2,19.0,20.7,826.0,620.0,1.3,OPTIMAL,STRAINED,NO_CHANGE,25.0,LOW,1700.0,1666.0,3506.0,7668.0,16951.0
2025-09-26,429.0,60.0,317.0,52.0,10.0,78.0,80.0,85.0,14.61,13.8,44.0,42.0,ONBOARDING,32.0,63.0,61.0,UNKNOWN,,51.2,19.0,20.7,686.0,602.0,1.1,OPTIMAL,STRAINED,NO_CHANGE,50.0,MODERATE,411.0,1666.0,3505.0,7668.0,16950.0
2025-09-27,342.0,57.0,230.0,55.0,10.0,64.0,72.0,53.0,15.15,28.0,36.0,34.0,ONBOARDING,32.0,68.0,61.0,UNKNOWN,,51.2,19.0,20.7,546.0,583.0,0.9,OPTIMAL,STRAINED,NO_CHANGE,41.0,LOW,103.0,1666.0,3505.0,7668.0,16949.0
2025-09-28,261.0,114.0,124.0,23.0,0.0,52.0,78.0,61.0,15.0,24.6,17.0,28.0,ONBOARDING,30.0,70.0,61.0,UNKNOWN,43.0,51.2,19.0,20.7,512.0,587.0,0.8,OPTIMAL,STRAINED,NO_CHANGE,10.0,POOR,1309.0,1639.0,3476.0,7668.0,16853.0
2025-09-29,492.0,57.0,360.0,75.0,14.0,66.0,66.0,38.0,16.57,34.2,47.0,24.0,ONBOARDING,32.0,75.0,61.0,UNKNOWN,,51.2,19.0,20.7,361.0,579.0,0.6,LOW,MAINTAINING,NO_CHANGE,24.0,POOR,497.0,1639.0,3475.0,7668.0,16851.0
2025-09-30,398.0,16.0,311.0,71.0,13.0,60.0,62.0,44.0,14.07,31.5,39.0,29.0,ONBOARDING,31.0,75.0,61.0,UNKNOWN,,51.2,19.0,20.7,211.0,571.0,0.3,LOW,STRAINED,NO_CHANGE,36.0,LOW,238.0,1641.0,3478.0,7668.0,16859.0
2025-10-01,531.0,24.0,408.0,99.0,11.0,73.0,71.0,61.0,15.29,24.4,54.0,31.0,ONBOARDING,31.0,73.0,61.0,UNKNOWN,,51.2,19.0,20.7,74.0,560.0,0.1,LOW,STRAINED,NO_CHANGE,57.0,MODERATE,1.0,1642.0,3481.0,7668.0,16867.0
2025-10-02,505.0,63.0,369.0,73.0,25.0,77.0,70.0,64.0,14.82,23.1,49.0,37.0,ONBOARDING,32.0,69.0,61.0,UNKNOWN,,51.2,19.0,20.7,86.0,534.0,0.1,LOW,RECOVERY,NO_CHANGE,68.0,MODERATE,72.0,1604.0,3423.0,7668.0,16762.0
2025-10-03,322.0,62.0,218.0,42.0,1.0,67.0,84.0,74.0,14.65,17.9,26.0,34.0,ONBOARDING,31.0,67.0,62.0,UNKNOWN,,51.1,19.2,20.7,73.0,504.0,0.1,LOW,STRAINED,NO_CHANGE,65.0,MODERATE,1.0,1602.0,3419.0,7668.0,16765.0
2025-10-04,58.0,49.0,9.0,0.0,0.0,29.0,87.0,74.0,14.92,18.1,3.0,45.0,ONBOARDING,32.0,68.0,,UNKNOWN,,,,,61.0,474.0,0.1,LOW,RECOVERY,NO_CHANGE,34.0,LOW,0.0,1602.0,3419.0,7668.0,16767.0
2025-10-05,344.0,97.0,155.0,92.0,0.0,74.0,92.0,80.0,13.48,15.1,28.0,45.0,ONBOARDING,34.0,63.0,62.0,UNKNOWN,,51.1,19.2,20.7,48.0,444.0,0.1,LOW,RECOVERY,NO_CHANGE,68.0,MODERATE,1.0,1600.0,3417.0,7668.0,16773.0
2025-10-06,426.0,92.0,261.0,73.0,9.0,77.0,79.0,64.0,15.75,23.2,43.0,34.0,IN_RANGE,36.0,69.0,62.0,UNKNOWN,,51.1,19.2,20.7,35.0,419.0,0.0,LOW,RECOVERY,NO_CHANGE,62.0,MODERATE,1.0,1599.0,3417.0,7668.0,16778.0
2025-10-07,450.0,92.0,295.0,63.0,15.0,79.0,79.0,67.0,13.98,21.6,37.0,42.0,IN_RANGE,38.0,66.0,62.0,UNKNOWN,,51.1,19.2,20.7,22.0,394.0,0.0,LOW,RECOVERY,NO_CHANGE,91.0,HIGH,1.0,1603.0,3428.0,7668.0,16809.0
2025-10-08,371.0,63.0,263.0,45.0,1.0,71.0,78.0,66.0,14.49,22.0,37.0,41.0,IN_RANGE,39.0,65.0,62.0,ONBOARDING,,51.1,19.2,20.7,9.0,372.0,0.0,LOW,RECOVERY,NO_CHANGE,86.0,HIGH,1.0,1611.0,3448.0,7668.0,16864.0
2025-10-09,401.0,89.0,232.0,80.0,2.0,75.0,82.0,62.0,15.2,23.9,34.0,35.0,IN_RANGE,39.0,69.0,,ONBOARDING,,,,,7.0,348.0,0.0,LOW,DETRAINING,NO_CHANGE,84.0,HIGH,1.0,1612.0,3453.0,7668.0,16891.0
2025-10-10,489.0,82.0,299.0,108.0,10.0,81.0,79.0,62.0,14.92,24.2,43.0,33.0,IN_RANGE,39.0,71.0,,ONBOARDING,,,,,5.0,324.0,0.0,LOW,DETRAINING,NO_CHANGE,86.0,HIGH,1.0,1612.0,3454.0,7668.0,16895.0
2025-10-11,273.0,71.0,187.0,15.0,1.0,52.0,76.0,64.0,14.46,23.0,16.0,36.0,IN_RANGE,38.0,67.0,,ONBOARDING,,,,,2.0,300.0,0.0,LOW,DETRAINING,NO_CHANGE,61.0,MODERATE,116.0,1611.0,3454.0,7668.0,16897.0
2025-10-12,283.0,52.0,173.0,58.0,1.0,59.0,84.0,67.0,14.91,21.3,21.0,36.0,IN_RANGE,37.0,69.0,62.0,ONBOARDING,43.0,51.1,19.2,20.7,1019.0,460.0,2.2,VERY_HIGH,PRODUCTIVE,INCREASING,1.0,POOR,5400.0,1542.0,3314.0,7315.0,16156.0
2025-10-13,523.0,91.0,331.0,101.0,4.0,84.0,83.0,67.0,16.68,21.5,37.0,33.0,IN_RANGE,36.0,72.0,,ONBOARDING,,,,,917.0,443.0,2.0,VERY_HIGH,PRODUCTIVE,INCREASING,1.0,POOR,4399.0,1540.0,3312.0,7315.0,16156.0
2025-10-14,380.0,72.0,246.0,62.0,3.0,74.0,82.0,69.0,15.44,20.3,40.0,36.0,IN_RANGE,36.0,72.0,63.0,ONBOARDING,,50.9,19.4,20.7,815.0,427.0,1.9,HIGH,PRODUCTIVE,INCREASING,26.0,LOW,2135.0,1537.0,3306.0,7315.0,16144.0
